level	start	end	color	opacity	title
125	59214	59215	#FFC0CB	1.0	ProfTask <60> total=1 us start=59214 us stop=59215 us
125	122944	123696	#006600	1.0	Post initiated by="init <44> (<-init <28> (<-init <289> (<-init <49>)))" total=752 us start=122944 us stop=123696 us
125	123705	123707	#ff00e3	1.0	Decrement Pending Task initiated by="trans <76> (<-trans <60> (<-trans <801> (<-trans <145>)))" total=2 us start=123705 us stop=123707 us
125	123711	123718	#FFC0CB	1.0	ProfTask <44> total=7 us start=123711 us stop=123718 us
125	123719	123721	#FFC0CB	1.0	ProfTask <44> total=2 us start=123719 us stop=123721 us
125	123723	123723	#FFC0CB	1.0	ProfTask <76> total=0 us start=123723 us stop=123723 us
125	169321	169404	#006600	1.0	Post initiated by="trans <76> (<-trans <60> (<-trans <801> (<-trans <145>)))" total=83 us start=169321 us stop=169404 us
125	169412	169415	#FFC0CB	1.0	ProfTask <76> total=3 us start=169412 us stop=169415 us
125	169417	169419	#FFC0CB	1.0	ProfTask <76> total=2 us start=169417 us stop=169419 us
125	170958	170996	#9d00ff	1.0	Message Send Remote Context Free total=38 us start=170958 us stop=170996 us
125	174421	174543	#00ffed	1.0	Message Send Shutdown Notification total=122 us start=174421 us stop=174543 us
125	174548	174551	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174548 us stop=174551 us
125	174562	174564	#fffb00	1.0	Message Distributed GC Update total=2 us start=174562 us stop=174564 us
125	174984	174986	#07ff00	1.0	Message Distributed Valid Update total=2 us start=174984 us stop=174986 us
125	174993	174993	#fffb00	1.0	Message Distributed GC Update total=0 us start=174993 us stop=174993 us
125	175591	175611	#00ffed	1.0	Message Send Shutdown Notification total=20 us start=175591 us stop=175611 us
125	175759	175770	#8bff00	1.0	Message Send Shutdown Response total=11 us start=175759 us stop=175770 us
125	175873	175983	#fffb00	1.0	Message Distributed GC Update total=110 us start=175873 us stop=175983 us
125	176150	176168	#fffb00	1.0	Message Distributed GC Update total=18 us start=176150 us stop=176168 us
125	176254	176256	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=2 us start=176254 us stop=176256 us
125	176263	176264	#FFC0CB	1.0	ProfTask total=1 us start=176263 us stop=176264 us
125	176797	176808	#00ffed	1.0	Message Send Shutdown Notification total=11 us start=176797 us stop=176808 us
125	176872	176882	#00ffed	1.0	Message Send Shutdown Notification total=10 us start=176872 us stop=176882 us
125	177156	177165	#8bff00	1.0	Message Send Shutdown Response total=9 us start=177156 us stop=177165 us
127	51202	122934	#7f00ff	1.0	init <44> (<-init <28> (<-init <289> (<-init <49>))) total=71732 us start=51202 us stop=122934 us
127	122963	169309	#ff1100	1.0	trans <76> (<-trans <60> (<-trans <801> (<-trans <145>))) total=46346 us start=122963 us stop=169309 us
132	43583	48300	#00edff	1.0	Message Send Instance Request total=4717 us start=43583 us stop=48300 us
131	44237	45857	#3dff00	1.0	Message Send Logical Region Node total=1620 us start=44237 us stop=45857 us
130	44985	45124	#ff0059	1.0	Message Send Index Space Node total=139 us start=44985 us stop=45124 us
130	45154	45197	#ffdd00	1.0	Message Index Space Destruction total=43 us start=45154 us stop=45197 us
129	45197	45240	#97ff00	1.0	Message Send Index Space Return total=43 us start=45197 us stop=45240 us
130	45517	45627	#00b7ff	1.0	Message Send Field Space Node total=110 us start=45517 us stop=45627 us
130	45634	45687	#00c9ff	1.0	Message Field Space Destruction total=53 us start=45634 us stop=45687 us
130	45688	45708	#002dff	1.0	Message Send Field Space Return total=20 us start=45688 us stop=45708 us
131	45864	45889	#67ff00	1.0	Message Logical Region Destruction total=25 us start=45864 us stop=45889 us
130	45889	45910	#007bff	1.0	Message Send Top Level Region Return total=21 us start=45889 us stop=45910 us
131	47469	47508	#ff0059	1.0	Message Send Index Space Node total=39 us start=47469 us stop=47508 us
131	47515	47518	#ffdd00	1.0	Message Index Space Destruction total=3 us start=47515 us stop=47518 us
130	47518	47588	#0057ff	1.0	Message Send Index Partition Node total=70 us start=47518 us stop=47588 us
131	47594	47634	#ff6b00	1.0	Message Index Partition Destruction total=40 us start=47594 us stop=47634 us
130	47634	47642	#ff0059	1.0	Message Send Index Space Node total=8 us start=47634 us stop=47642 us
131	47648	47650	#ffdd00	1.0	Message Index Space Destruction total=2 us start=47648 us stop=47650 us
130	47650	47652	#97ff00	1.0	Message Send Index Space Return total=2 us start=47650 us stop=47652 us
132	48307	48331	#FFC0CB	1.0	ProfTask <561> total=24 us start=48307 us stop=48331 us
132	48505	48564	#ff0035	1.0	Message Send Manager Request total=59 us start=48505 us stop=48564 us
132	48768	48787	#01ff00	1.0	Message Send Constraint Request total=19 us start=48768 us stop=48787 us
132	49035	49046	#fffb00	1.0	Message Distributed GC Update total=11 us start=49035 us stop=49046 us
132	49052	49058	#07ff00	1.0	Message Distributed Valid Update total=6 us start=49052 us stop=49058 us
132	49062	49063	#07ff00	1.0	Message Distributed Valid Update total=1 us start=49062 us stop=49063 us
132	49112	49164	#ff00bf	1.0	Message Send GC Priority Update total=52 us start=49112 us stop=49164 us
132	49169	49899	#b5ff00	1.0	Message Send Create Top View Request total=730 us start=49169 us stop=49899 us
131	49647	49768	#00c3ff	1.0	Message Send Remote Context Response total=121 us start=49647 us stop=49768 us
132	49977	50018	#ff004d	1.0	Message Send View Request total=41 us start=49977 us stop=50018 us
132	50085	50092	#fffb00	1.0	Message Distributed GC Update total=7 us start=50085 us stop=50092 us
132	50113	50708	#00b1ff	1.0	Message Task Message total=595 us start=50113 us stop=50708 us
132	50716	50872	#006fff	1.0	Scheduler initiated by="Operation <0>" total=156 us start=50716 us stop=50872 us
132	50887	50912	#003fff	1.0	State Analaysis initiated by="init <29> (<-init <305> (<-init <49>))" total=25 us start=50887 us stop=50912 us
132	50918	50926	#FFC0CB	1.0	ProfTask total=8 us start=50918 us stop=50926 us
132	50927	51114	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="init <29> (<-init <305> (<-init <49>))" total=187 us start=50927 us stop=51114 us
132	51122	51143	#ff00e3	1.0	Decrement Pending Task initiated by="init <45> (<-init <29> (<-init <305> (<-init <49>)))" total=21 us start=51122 us stop=51143 us
132	51148	51149	#FFC0CB	1.0	ProfTask <29> total=1 us start=51148 us stop=51149 us
132	51151	51152	#FFC0CB	1.0	ProfTask <29> total=1 us start=51151 us stop=51152 us
132	51154	51154	#FFC0CB	1.0	ProfTask <45> total=0 us start=51154 us stop=51154 us
132	53742	57002	#00edff	1.0	Message Send Instance Request total=3260 us start=53742 us stop=57002 us
131	54537	55799	#3dff00	1.0	Message Send Logical Region Node total=1262 us start=54537 us stop=55799 us
130	55354	55364	#ff0059	1.0	Message Send Index Space Node total=10 us start=55354 us stop=55364 us
130	55373	55375	#ffdd00	1.0	Message Index Space Destruction total=2 us start=55373 us stop=55375 us
129	55375	55379	#97ff00	1.0	Message Send Index Space Return total=4 us start=55375 us stop=55379 us
130	55762	55769	#00b7ff	1.0	Message Send Field Space Node total=7 us start=55762 us stop=55769 us
130	55776	55782	#00c9ff	1.0	Message Field Space Destruction total=6 us start=55776 us stop=55782 us
129	55782	55784	#002dff	1.0	Message Send Field Space Return total=2 us start=55782 us stop=55784 us
131	55803	55806	#67ff00	1.0	Message Logical Region Destruction total=3 us start=55803 us stop=55806 us
130	55806	55807	#007bff	1.0	Message Send Top Level Region Return total=1 us start=55806 us stop=55807 us
131	56397	56406	#0057ff	1.0	Message Send Index Partition Node total=9 us start=56397 us stop=56406 us
131	56414	56416	#ff6b00	1.0	Message Index Partition Destruction total=2 us start=56414 us stop=56416 us
130	56416	56421	#ff0059	1.0	Message Send Index Space Node total=5 us start=56416 us stop=56421 us
131	56426	56428	#ffdd00	1.0	Message Index Space Destruction total=2 us start=56426 us stop=56428 us
130	56428	56430	#97ff00	1.0	Message Send Index Space Return total=2 us start=56428 us stop=56430 us
132	57008	57009	#FFC0CB	1.0	ProfTask <1073> total=1 us start=57008 us stop=57009 us
132	57664	57678	#ff0035	1.0	Message Send Manager Request total=14 us start=57664 us stop=57678 us
132	58152	58164	#01ff00	1.0	Message Send Constraint Request total=12 us start=58152 us stop=58164 us
132	58605	58614	#fffb00	1.0	Message Distributed GC Update total=9 us start=58605 us stop=58614 us
132	58620	58625	#07ff00	1.0	Message Distributed Valid Update total=5 us start=58620 us stop=58625 us
132	58631	58632	#07ff00	1.0	Message Distributed Valid Update total=1 us start=58631 us stop=58632 us
132	58732	58739	#ff00bf	1.0	Message Send GC Priority Update total=7 us start=58732 us stop=58739 us
132	58754	58775	#b5ff00	1.0	Message Send Create Top View Request total=21 us start=58754 us stop=58775 us
132	59164	59176	#ff004d	1.0	Message Send View Request total=12 us start=59164 us stop=59176 us
132	59461	59466	#fffb00	1.0	Message Distributed GC Update total=5 us start=59461 us stop=59466 us
132	59499	59595	#00b1ff	1.0	Message Task Message total=96 us start=59499 us stop=59595 us
132	59603	59640	#006fff	1.0	Scheduler initiated by="Operation <0>" total=37 us start=59603 us stop=59640 us
132	59648	59650	#003fff	1.0	State Analaysis initiated by="trans <61> (<-trans <817> (<-trans <145>))" total=2 us start=59648 us stop=59650 us
132	59653	59656	#FFC0CB	1.0	ProfTask total=3 us start=59653 us stop=59656 us
132	59658	59682	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="trans <61> (<-trans <817> (<-trans <145>))" total=24 us start=59658 us stop=59682 us
132	59686	59687	#FFC0CB	1.0	ProfTask <61> total=1 us start=59686 us stop=59687 us
132	59688	59689	#FFC0CB	1.0	ProfTask <61> total=1 us start=59688 us stop=59689 us
132	123306	124061	#006600	1.0	Post initiated by="init <45> (<-init <29> (<-init <305> (<-init <49>)))" total=755 us start=123306 us stop=124061 us
132	124070	124072	#ff00e3	1.0	Decrement Pending Task initiated by="trans <77> (<-trans <61> (<-trans <817> (<-trans <145>)))" total=2 us start=124070 us stop=124072 us
132	124076	124082	#FFC0CB	1.0	ProfTask <45> total=6 us start=124076 us stop=124082 us
132	124084	124086	#FFC0CB	1.0	ProfTask <45> total=2 us start=124084 us stop=124086 us
132	124087	124088	#FFC0CB	1.0	ProfTask <77> total=1 us start=124087 us stop=124088 us
132	169855	169938	#006600	1.0	Post initiated by="trans <77> (<-trans <61> (<-trans <817> (<-trans <145>)))" total=83 us start=169855 us stop=169938 us
132	169945	169948	#FFC0CB	1.0	ProfTask <77> total=3 us start=169945 us stop=169948 us
132	169950	169952	#FFC0CB	1.0	ProfTask <77> total=2 us start=169950 us stop=169952 us
132	170967	171006	#9d00ff	1.0	Message Send Remote Context Free total=39 us start=170967 us stop=171006 us
132	174438	174558	#00ffed	1.0	Message Send Shutdown Notification total=120 us start=174438 us stop=174558 us
132	174563	174566	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174563 us stop=174566 us
132	174578	174580	#fffb00	1.0	Message Distributed GC Update total=2 us start=174578 us stop=174580 us
132	175046	175048	#07ff00	1.0	Message Distributed Valid Update total=2 us start=175046 us stop=175048 us
132	175056	175057	#fffb00	1.0	Message Distributed GC Update total=1 us start=175056 us stop=175057 us
132	175605	175623	#00ffed	1.0	Message Send Shutdown Notification total=18 us start=175605 us stop=175623 us
132	175766	175777	#8bff00	1.0	Message Send Shutdown Response total=11 us start=175766 us stop=175777 us
132	175876	175984	#fffb00	1.0	Message Distributed GC Update total=108 us start=175876 us stop=175984 us
132	175990	175994	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=4 us start=175990 us stop=175994 us
132	176000	176001	#FFC0CB	1.0	ProfTask total=1 us start=176000 us stop=176001 us
132	176481	176498	#fffb00	1.0	Message Distributed GC Update total=17 us start=176481 us stop=176498 us
132	176548	176550	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=2 us start=176548 us stop=176550 us
132	176556	176556	#FFC0CB	1.0	ProfTask total=0 us start=176556 us stop=176556 us
132	176804	176815	#00ffed	1.0	Message Send Shutdown Notification total=11 us start=176804 us stop=176815 us
132	176891	176901	#00ffed	1.0	Message Send Shutdown Notification total=10 us start=176891 us stop=176901 us
132	177174	177184	#8bff00	1.0	Message Send Shutdown Response total=10 us start=177174 us stop=177184 us
134	51097	123295	#7f00ff	1.0	init <45> (<-init <29> (<-init <305> (<-init <49>))) total=72198 us start=51097 us stop=123295 us
134	123327	169844	#ff1100	1.0	trans <77> (<-trans <61> (<-trans <817> (<-trans <145>))) total=46517 us start=123327 us stop=169844 us
139	43873	48168	#00edff	1.0	Message Send Instance Request total=4295 us start=43873 us stop=48168 us
138	44437	45852	#3dff00	1.0	Message Send Logical Region Node total=1415 us start=44437 us stop=45852 us
137	45028	45163	#ff0059	1.0	Message Send Index Space Node total=135 us start=45028 us stop=45163 us
137	45191	45235	#ffdd00	1.0	Message Index Space Destruction total=44 us start=45191 us stop=45235 us
136	45235	45277	#97ff00	1.0	Message Send Index Space Return total=42 us start=45235 us stop=45277 us
137	45513	45622	#00b7ff	1.0	Message Send Field Space Node total=109 us start=45513 us stop=45622 us
137	45629	45684	#00c9ff	1.0	Message Field Space Destruction total=55 us start=45629 us stop=45684 us
136	45684	45705	#002dff	1.0	Message Send Field Space Return total=21 us start=45684 us stop=45705 us
138	45859	45883	#67ff00	1.0	Message Logical Region Destruction total=24 us start=45859 us stop=45883 us
138	45884	45904	#007bff	1.0	Message Send Top Level Region Return total=20 us start=45884 us stop=45904 us
138	47345	47384	#ff0059	1.0	Message Send Index Space Node total=39 us start=47345 us stop=47384 us
138	47392	47395	#ffdd00	1.0	Message Index Space Destruction total=3 us start=47392 us stop=47395 us
137	47395	47465	#0057ff	1.0	Message Send Index Partition Node total=70 us start=47395 us stop=47465 us
138	47471	47511	#ff6b00	1.0	Message Index Partition Destruction total=40 us start=47471 us stop=47511 us
137	47511	47519	#ff0059	1.0	Message Send Index Space Node total=8 us start=47511 us stop=47519 us
138	47525	47527	#ffdd00	1.0	Message Index Space Destruction total=2 us start=47525 us stop=47527 us
137	47527	47529	#97ff00	1.0	Message Send Index Space Return total=2 us start=47527 us stop=47529 us
139	48176	48199	#FFC0CB	1.0	ProfTask <577> total=23 us start=48176 us stop=48199 us
139	48403	48461	#ff0035	1.0	Message Send Manager Request total=58 us start=48403 us stop=48461 us
139	48578	48597	#01ff00	1.0	Message Send Constraint Request total=19 us start=48578 us stop=48597 us
139	48890	48898	#fffb00	1.0	Message Distributed GC Update total=8 us start=48890 us stop=48898 us
139	48903	48911	#07ff00	1.0	Message Distributed Valid Update total=8 us start=48903 us stop=48911 us
139	48915	48916	#07ff00	1.0	Message Distributed Valid Update total=1 us start=48915 us stop=48916 us
139	48951	49007	#ff00bf	1.0	Message Send GC Priority Update total=56 us start=48951 us stop=49007 us
139	49013	49735	#b5ff00	1.0	Message Send Create Top View Request total=722 us start=49013 us stop=49735 us
138	49483	49605	#00c3ff	1.0	Message Send Remote Context Response total=122 us start=49483 us stop=49605 us
139	49788	49825	#ff004d	1.0	Message Send View Request total=37 us start=49788 us stop=49825 us
139	49931	49937	#fffb00	1.0	Message Distributed GC Update total=6 us start=49931 us stop=49937 us
139	49959	50553	#00b1ff	1.0	Message Task Message total=594 us start=49959 us stop=50553 us
139	50560	50716	#006fff	1.0	Scheduler initiated by="Operation <0>" total=156 us start=50560 us stop=50716 us
139	50731	50756	#003fff	1.0	State Analaysis initiated by="init <30> (<-init <321> (<-init <49>))" total=25 us start=50731 us stop=50756 us
139	50762	50769	#FFC0CB	1.0	ProfTask total=7 us start=50762 us stop=50769 us
139	50771	50953	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="init <30> (<-init <321> (<-init <49>))" total=182 us start=50771 us stop=50953 us
